date,subbasin_id,groundwater_storage_mm,quality_status,source,synthetic_demo
2001-01-13,SB1,67.5511,synthetic_demo,synthetic conceptual storage,True
2001-01-14,SB1,67.5511,synthetic_demo,synthetic conceptual storage,True
2001-01-15,SB1,67.0192,synthetic_demo,synthetic conceptual storage,True
2001-01-16,SB1,66.8367,synthetic_demo,synthetic conceptual storage,True
2001-01-17,SB1,66.8367,synthetic_demo,synthetic conceptual storage,True
2001-01-18,SB1,66.8367,synthetic_demo,synthetic conceptual storage,True
2001-01-19,SB1,66.8367,synthetic_demo,synthetic conceptual storage,True
2001-01-20,SB1,66.8367,synthetic_demo,synthetic conceptual storage,True
2001-01-21,SB1,66.8367,synthetic_demo,synthetic conceptual storage,True
2001-01-22,SB1,66.8367,synthetic_demo,synthetic conceptual storage,True
2001-01-23,SB1,66.8367,synthetic_demo,synthetic conceptual storage,True
2001-01-24,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-01-25,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-01-26,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-01-27,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-01-28,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-01-29,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-01-30,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-01-31,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-01,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-02,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-03,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-04,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-05,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-06,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-07,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-08,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-09,SB1,66.6942,synthetic_demo,synthetic conceptual storage,True
2001-02-10,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-11,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-12,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-13,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-14,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-15,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-16,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-17,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-18,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-19,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-20,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-21,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-22,SB1,66.5258,synthetic_demo,synthetic conceptual storage,True
2001-02-23,SB1,66.3676,synthetic_demo,synthetic conceptual storage,True
2001-02-24,SB1,66.3676,synthetic_demo,synthetic conceptual storage,True
2001-02-25,SB1,66.3676,synthetic_demo,synthetic conceptual storage,True
2001-02-26,SB1,66.3676,synthetic_demo,synthetic conceptual storage,True
2001-02-27,SB1,66.3676,synthetic_demo,synthetic conceptual storage,True
2001-02-28,SB1,66.3676,synthetic_demo,synthetic conceptual storage,True
2001-03-01,SB1,66.3676,synthetic_demo,synthetic conceptual storage,True
2001-03-02,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-03,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-04,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-05,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-06,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-07,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-08,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-09,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-10,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-11,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-12,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-13,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-14,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-15,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-16,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-17,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-18,SB1,65.9445,synthetic_demo,synthetic conceptual storage,True
2001-03-19,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-20,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-21,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-22,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-23,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-24,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-25,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-26,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-27,SB1,65.998,synthetic_demo,synthetic conceptual storage,True
2001-03-28,SB1,65.8289,synthetic_demo,synthetic conceptual storage,True
2001-03-29,SB1,65.8289,synthetic_demo,synthetic conceptual storage,True
2001-03-30,SB1,65.8289,synthetic_demo,synthetic conceptual storage,True
2001-03-31,SB1,65.8289,synthetic_demo,synthetic conceptual storage,True
2001-04-01,SB1,65.8289,synthetic_demo,synthetic conceptual storage,True
2001-04-02,SB1,65.8851,synthetic_demo,synthetic conceptual storage,True
2001-04-03,SB1,65.8851,synthetic_demo,synthetic conceptual storage,True
2001-04-04,SB1,65.8851,synthetic_demo,synthetic conceptual storage,True
2001-04-05,SB1,65.8851,synthetic_demo,synthetic conceptual storage,True
2001-04-06,SB1,65.8851,synthetic_demo,synthetic conceptual storage,True
2001-04-07,SB1,65.8851,synthetic_demo,synthetic conceptual storage,True
2001-04-08,SB1,65.8851,synthetic_demo,synthetic conceptual storage,True
2001-04-09,SB1,66.4999,synthetic_demo,synthetic conceptual storage,True
2001-04-10,SB1,66.4999,synthetic_demo,synthetic conceptual storage,True
2001-04-11,SB1,66.4999,synthetic_demo,synthetic conceptual storage,True
2001-04-12,SB1,66.4999,synthetic_demo,synthetic conceptual storage,True
2001-04-13,SB1,66.4999,synthetic_demo,synthetic conceptual storage,True
2001-04-14,SB1,66.4999,synthetic_demo,synthetic conceptual storage,True
2001-04-15,SB1,66.6115,synthetic_demo,synthetic conceptual storage,True
2001-04-16,SB1,66.6115,synthetic_demo,synthetic conceptual storage,True
2001-04-17,SB1,66.6115,synthetic_demo,synthetic conceptual storage,True
2001-04-18,SB1,66.6565,synthetic_demo,synthetic conceptual storage,True
2001-04-19,SB1,65.6861,synthetic_demo,synthetic conceptual storage,True
2001-04-20,SB1,65.6861,synthetic_demo,synthetic conceptual storage,True
2001-04-21,SB1,65.6861,synthetic_demo,synthetic conceptual storage,True
2001-04-22,SB1,65.6861,synthetic_demo,synthetic conceptual storage,True
2001-04-23,SB1,66.3713,synthetic_demo,synthetic conceptual storage,True
2001-04-24,SB1,66.3713,synthetic_demo,synthetic conceptual storage,True
2001-04-25,SB1,66.3713,synthetic_demo,synthetic conceptual storage,True
2001-04-26,SB1,66.3713,synthetic_demo,synthetic conceptual storage,True
2001-04-27,SB1,66.5329,synthetic_demo,synthetic conceptual storage,True
2001-04-28,SB1,66.5329,synthetic_demo,synthetic conceptual storage,True
2001-04-29,SB1,66.5329,synthetic_demo,synthetic conceptual storage,True
2001-04-30,SB1,66.5329,synthetic_demo,synthetic conceptual storage,True
2001-05-01,SB1,66.7441,synthetic_demo,synthetic conceptual storage,True
2001-05-02,SB1,66.7441,synthetic_demo,synthetic conceptual storage,True
2001-05-03,SB1,67.3025,synthetic_demo,synthetic conceptual storage,True
2001-05-04,SB1,67.3025,synthetic_demo,synthetic conceptual storage,True
2001-05-05,SB1,67.3025,synthetic_demo,synthetic conceptual storage,True
2001-05-06,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-07,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-08,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-09,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-10,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-11,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-12,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-13,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-14,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-15,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-16,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-17,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-18,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-19,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-20,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-21,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-22,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-23,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-24,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-25,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-26,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-27,SB1,66.7976,synthetic_demo,synthetic conceptual storage,True
2001-05-28,SB1,67.0732,synthetic_demo,synthetic conceptual storage,True
2001-05-29,SB1,67.0732,synthetic_demo,synthetic conceptual storage,True
2001-05-30,SB1,67.0732,synthetic_demo,synthetic conceptual storage,True
2001-05-31,SB1,67.339,synthetic_demo,synthetic conceptual storage,True
2001-06-01,SB1,67.339,synthetic_demo,synthetic conceptual storage,True
2001-06-02,SB1,67.339,synthetic_demo,synthetic conceptual storage,True
2001-06-03,SB1,67.339,synthetic_demo,synthetic conceptual storage,True
2001-06-04,SB1,67.339,synthetic_demo,synthetic conceptual storage,True
2001-06-05,SB1,67.339,synthetic_demo,synthetic conceptual storage,True
2001-06-06,SB1,67.0464,synthetic_demo,synthetic conceptual storage,True
2001-06-07,SB1,66.9481,synthetic_demo,synthetic conceptual storage,True
2001-06-08,SB1,66.9481,synthetic_demo,synthetic conceptual storage,True
2001-06-09,SB1,66.9481,synthetic_demo,synthetic conceptual storage,True
2001-06-10,SB1,66.9481,synthetic_demo,synthetic conceptual storage,True
2001-06-11,SB1,67.0375,synthetic_demo,synthetic conceptual storage,True
2001-06-12,SB1,67.0375,synthetic_demo,synthetic conceptual storage,True
2001-06-13,SB1,67.0375,synthetic_demo,synthetic conceptual storage,True
2001-06-14,SB1,67.0375,synthetic_demo,synthetic conceptual storage,True
2001-06-15,SB1,67.0375,synthetic_demo,synthetic conceptual storage,True
2001-06-16,SB1,66.6179,synthetic_demo,synthetic conceptual storage,True
2001-06-17,SB1,66.6179,synthetic_demo,synthetic conceptual storage,True
2001-06-18,SB1,66.6179,synthetic_demo,synthetic conceptual storage,True
2001-06-19,SB1,66.6179,synthetic_demo,synthetic conceptual storage,True
2001-06-20,SB1,66.6179,synthetic_demo,synthetic conceptual storage,True
2001-06-21,SB1,65.7121,synthetic_demo,synthetic conceptual storage,True
2001-06-22,SB1,65.7121,synthetic_demo,synthetic conceptual storage,True
2001-06-23,SB1,65.7121,synthetic_demo,synthetic conceptual storage,True
2001-06-24,SB1,65.7121,synthetic_demo,synthetic conceptual storage,True
2001-06-25,SB1,66.0541,synthetic_demo,synthetic conceptual storage,True
2001-06-26,SB1,66.0541,synthetic_demo,synthetic conceptual storage,True
2001-06-27,SB1,66.0541,synthetic_demo,synthetic conceptual storage,True
2001-06-28,SB1,65.7817,synthetic_demo,synthetic conceptual storage,True
2001-06-29,SB1,65.7817,synthetic_demo,synthetic conceptual storage,True
2001-06-30,SB1,65.3723,synthetic_demo,synthetic conceptual storage,True
2001-07-01,SB1,65.3723,synthetic_demo,synthetic conceptual storage,True
2001-07-02,SB1,65.5829,synthetic_demo,synthetic conceptual storage,True
2001-07-03,SB1,65.5829,synthetic_demo,synthetic conceptual storage,True
2001-07-04,SB1,65.5829,synthetic_demo,synthetic conceptual storage,True
2001-07-05,SB1,65.7144,synthetic_demo,synthetic conceptual storage,True
2001-07-06,SB1,65.7144,synthetic_demo,synthetic conceptual storage,True
2001-07-07,SB1,65.7144,synthetic_demo,synthetic conceptual storage,True
2001-07-08,SB1,65.7362,synthetic_demo,synthetic conceptual storage,True
2001-07-09,SB1,65.3186,synthetic_demo,synthetic conceptual storage,True
2001-07-10,SB1,65.3764,synthetic_demo,synthetic conceptual storage,True
2001-07-11,SB1,65.3764,synthetic_demo,synthetic conceptual storage,True
2001-07-12,SB1,65.3764,synthetic_demo,synthetic conceptual storage,True
2001-07-13,SB1,64.4671,synthetic_demo,synthetic conceptual storage,True
2001-07-14,SB1,64.4671,synthetic_demo,synthetic conceptual storage,True
2001-07-15,SB1,64.4671,synthetic_demo,synthetic conceptual storage,True
2001-07-16,SB1,64.025,synthetic_demo,synthetic conceptual storage,True
2001-07-17,SB1,64.025,synthetic_demo,synthetic conceptual storage,True
2001-07-18,SB1,63.6666,synthetic_demo,synthetic conceptual storage,True
2001-07-19,SB1,63.6666,synthetic_demo,synthetic conceptual storage,True
2001-07-20,SB1,63.1594,synthetic_demo,synthetic conceptual storage,True
2001-07-21,SB1,63.1832,synthetic_demo,synthetic conceptual storage,True
2001-07-22,SB1,63.1832,synthetic_demo,synthetic conceptual storage,True
2001-07-23,SB1,63.1832,synthetic_demo,synthetic conceptual storage,True
2001-07-24,SB1,63.6768,synthetic_demo,synthetic conceptual storage,True
2001-07-25,SB1,63.6768,synthetic_demo,synthetic conceptual storage,True
2001-07-26,SB1,63.6768,synthetic_demo,synthetic conceptual storage,True
2001-07-27,SB1,63.6604,synthetic_demo,synthetic conceptual storage,True
2001-07-28,SB1,63.6604,synthetic_demo,synthetic conceptual storage,True
2001-07-29,SB1,63.5076,synthetic_demo,synthetic conceptual storage,True
2001-07-30,SB1,63.5076,synthetic_demo,synthetic conceptual storage,True
2001-07-31,SB1,63.5076,synthetic_demo,synthetic conceptual storage,True
2001-08-01,SB1,63.7943,synthetic_demo,synthetic conceptual storage,True
2001-08-02,SB1,64.0839,synthetic_demo,synthetic conceptual storage,True
2001-08-03,SB1,64.0106,synthetic_demo,synthetic conceptual storage,True
2001-08-04,SB1,64.0106,synthetic_demo,synthetic conceptual storage,True
2001-08-05,SB1,63.8272,synthetic_demo,synthetic conceptual storage,True
2001-08-06,SB1,63.8272,synthetic_demo,synthetic conceptual storage,True
2001-08-07,SB1,63.7299,synthetic_demo,synthetic conceptual storage,True
2001-08-08,SB1,63.3056,synthetic_demo,synthetic conceptual storage,True
2001-08-09,SB1,63.3056,synthetic_demo,synthetic conceptual storage,True
2001-08-10,SB1,63.3056,synthetic_demo,synthetic conceptual storage,True
2001-08-11,SB1,63.8448,synthetic_demo,synthetic conceptual storage,True
2001-08-12,SB1,64.1888,synthetic_demo,synthetic conceptual storage,True
2001-08-13,SB1,64.1888,synthetic_demo,synthetic conceptual storage,True
2001-08-14,SB1,65.0184,synthetic_demo,synthetic conceptual storage,True
2001-08-15,SB1,65.0184,synthetic_demo,synthetic conceptual storage,True
2001-08-16,SB1,65.0184,synthetic_demo,synthetic conceptual storage,True
2001-08-17,SB1,65.0184,synthetic_demo,synthetic conceptual storage,True
2001-08-18,SB1,65.4986,synthetic_demo,synthetic conceptual storage,True
2001-08-19,SB1,65.4986,synthetic_demo,synthetic conceptual storage,True
2001-08-20,SB1,65.9133,synthetic_demo,synthetic conceptual storage,True
2001-08-21,SB1,65.9133,synthetic_demo,synthetic conceptual storage,True
2001-08-22,SB1,66.1799,synthetic_demo,synthetic conceptual storage,True
2001-08-23,SB1,66.1799,synthetic_demo,synthetic conceptual storage,True
2001-08-24,SB1,66.1799,synthetic_demo,synthetic conceptual storage,True
2001-08-25,SB1,65.8947,synthetic_demo,synthetic conceptual storage,True
2001-08-26,SB1,65.8947,synthetic_demo,synthetic conceptual storage,True
2001-08-27,SB1,65.8947,synthetic_demo,synthetic conceptual storage,True
2001-08-28,SB1,65.8947,synthetic_demo,synthetic conceptual storage,True
2001-08-29,SB1,65.9731,synthetic_demo,synthetic conceptual storage,True
2001-08-30,SB1,65.7323,synthetic_demo,synthetic conceptual storage,True
2001-08-31,SB1,66.016,synthetic_demo,synthetic conceptual storage,True
2001-09-01,SB1,66.2172,synthetic_demo,synthetic conceptual storage,True
2001-09-02,SB1,66.2172,synthetic_demo,synthetic conceptual storage,True
2001-09-03,SB1,66.2172,synthetic_demo,synthetic conceptual storage,True
2001-09-04,SB1,66.2172,synthetic_demo,synthetic conceptual storage,True
2001-09-05,SB1,66.3733,synthetic_demo,synthetic conceptual storage,True
2001-09-06,SB1,66.3733,synthetic_demo,synthetic conceptual storage,True
2001-09-07,SB1,66.8301,synthetic_demo,synthetic conceptual storage,True
2001-09-08,SB1,66.8301,synthetic_demo,synthetic conceptual storage,True
2001-09-09,SB1,66.2802,synthetic_demo,synthetic conceptual storage,True
2001-09-10,SB1,66.375,synthetic_demo,synthetic conceptual storage,True
2001-09-11,SB1,66.375,synthetic_demo,synthetic conceptual storage,True
2001-09-12,SB1,66.375,synthetic_demo,synthetic conceptual storage,True
2001-09-13,SB1,66.0881,synthetic_demo,synthetic conceptual storage,True
2001-09-14,SB1,66.0881,synthetic_demo,synthetic conceptual storage,True
2001-09-15,SB1,66.3423,synthetic_demo,synthetic conceptual storage,True
2001-09-16,SB1,66.3423,synthetic_demo,synthetic conceptual storage,True
2001-09-17,SB1,66.6803,synthetic_demo,synthetic conceptual storage,True
